question-024_aug_1	"[""If the Cyberspace had ne'er been invented, would global communicating remain preponderantly local?""]"	yes_no
question-032	Which device, created in the mid-20th century, revolutionized computing by replacing vacuum tubes?	entity
question-041_aug_3	Does the theory of evolution by natural selection come from Charles Darwin?	yes_no
question-118_aug_1	['Exist the Sahara desert Desert the largest hot desert on Earth?']	yes_no
question-333_aug_3	Could artificial intelligence help cure complex diseases?	yes_no
question-215	Name the ancient civilization known for constructing Machu Picchu.	entity
question-341_aug_2	['Does the consist of approximately 86?']	yes_no
question-189_aug_1	['Which ancient civilization construct Machu Picchu?']	entity
question-327	The capital city of Italy is...	entity
question-561	May renewable energy sources become the dominant form of energy by the end of the 21st century?	yes_no
question-163_aug_1	['Epithet the artificer of the telephone.']	entity
question-354_aug_2	['Is the Andes Mountain range the longest continental?']	yes_no
question-342	The capital city of Germany is...	entity
question-148	Could it be possible that ancient civilizations constructed observatories for astronomical study?	yes_no
question-357_aug_3	The capital of Australia is...	entity
question-170_aug_1	['The philosopher who ground Stoicism cost. ..']	entity
question-449_aug_1	['Does carbon dioxide play a meaning role in the nursery effect?']	yes_no
question-123_aug_1	['Is the Virago River generally considered long than the Mississippi river River?']	yes_no
question-158_aug_2	['Largest our system is. ..']	entity
question-156	The philosopher who authored 'The Republic' was...	entity
question-301_aug_2	"['Is chemical symbol for "" ""?']"	yes_no
question-284_aug_3	Identify the old city state known for its philosophers and democratic government.	entity
question-135_aug_1	['If philosopher never recorded their debates, would we even know their theme?']	yes_no
question-359_aug_1	['If homo take in no common sense of sight, how would it affect everyday life?']	yes_no
question-538_aug_3	Will advances in biotechnology eliminate the need for organ transplants?	yes_no
question-360_aug_1	['Name the ancient civilization that established the metropolis of Italian capital.']	entity
question-508_aug_2	['Should schools incorporate more curriculums?']	yes_no
question-553_aug_3	Could autonomous robots perform complex surgical procedures more accurately than humans?	yes_no
question-466_aug_1	['Could progression in robotics lead to increase automation in manufacturing?']	yes_no
question-398_aug_3	Is the geocentric model of the solar system scientifically correct?	yes_no
question-551_aug_2	['Did the use as writing material?']	yes_no
question-561_aug_3	Can renewable energy sources become the dominant form of energy by the end of the 21st century?	yes_no
question-246_aug_3	The largest living structure on Earth is...	entity
question-341_aug_1	['Does the human brain consist of or so eighty six billion neurons?']	yes_no
question-401_aug_2	['Polar to the Arctic region?']	yes_no
question-518_aug_3	Does the Great Barrier Reef suffer from coral bleaching due to rising sea temperatures?	yes_no
question-113_aug_3	Isn't it true that Cleopatra was a member of the Ptolemaic dynasty?	yes_no
question-519_aug_2	['Did the Industrial begin in the?']	yes_no
question-347	The process by which cells divide to produce gametes is called...	entity
question-446_aug_3	Could advances in nanotechnology lead to breakthroughs in medicine?	yes_no
question-593_aug_1	['The process by which cells divide to grow 2 superposable daughter cell be called. ..']	entity
question-380_aug_2	['The inventor the.']	entity
question-386	Is Saturn known for having the most extensive ring system among planets in our solar system?	yes_no
question-277_aug_3	Does the Earth's core consist mainly of iron and nickel?	yes_no
question-293_aug_2	['If had for sleep, how might society daily routines?']	yes_no
question-244	Does gravity affect the trajectory of light near massive objects?	yes_no
question-251_aug_2	['Can communicate with each chemical signals?']	yes_no
question-113_aug_1	"[""International relations and security network ' t it on key that Cleopatra was a member of the Ptolemaic Dynasty?""]"	yes_no
question-487_aug_2	['Are any reptiles can change skin?']	yes_no
question-313	Is the theory of evolution supported by scientific evidence?	yes_no
question-582_aug_1	['Suffice the greenhouse effect contribute to global thawing?']	yes_no
question-261_aug_1	"['Gens the author of the play "" Romeo and Juliet. ""']"	entity
question-123_aug_3	Is the Amazon River generally considered longer than the Mississippi River?	yes_no
question-021_aug_1	"['Is Shakespeare credit with compose "" Hamlet ""?']"	yes_no
question-112_aug_3	Do polar bears live primarily in the Arctic?	yes_no
question-371	Does carbon dioxide play a significant role in the greenhouse effect?	yes_no
question-567	Did the Renaissance period significantly influence art and science?	yes_no
question-394_aug_2	"[""Is the Ocean the of world ' s major?""]"	yes_no
question-075_aug_3	The mausoleum commanded by Emperor Shah Jahan in India is...	entity
question-128_aug_2	"[""Isn ' it true that was an philosopher ancient?""]"	yes_no
question-401_aug_1	['Are glacial bears native to the Golosh region?']	yes_no
question-244_aug_2	['Does affect the of near objects?']	yes_no
question-072_aug_1	['Which chemical substance element, own the atomic number 1, is the lightest and most abundant in the world?']	entity
question-060_aug_2	['Does gravity cause two to other regardless of?']	yes_no
question-151_aug_3	Name the capital of Australia.	entity
question-349_aug_1	['Be the Great Bulwark of China visible from space without help?']	yes_no
question-138_aug_3	Would it be possible for the Internet to reshape global communication more than the telephone?	yes_no
question-316_aug_1	['Is Mercury the close satellite to the Sun in our solar organization?']	yes_no
question-437_aug_2	['There any mammals lay?']	yes_no
question-425_aug_2	"['Name the wrote "" Time. ""']"	entity
question-127	Is Rome a city located within modern Italy?	yes_no
question-096_aug_3	Is silicon commonly used as a semiconductor material in electronics?	yes_no
question-416_aug_2	['Are Venus Mercury only planets in our solar?']	yes_no
question-136_aug_3	Is Antarctica mainly covered with ice?	yes_no
question-356	Does the human body use more energy while at rest than during any physical activity?	yes_no
question-135_aug_2	['Philosophers never their, would still know their?']	yes_no
question-028_aug_2	['The Industrial Revolution have without invention of the steam?']	yes_no
question-076_aug_3	If artificial intelligence reaches quasi-human cognition, could autonomous machines overperform humans in complex tasks?	yes_no
question-250_aug_3	The primary gas found in the Earth's atmosphere is...	entity
question-129_aug_1	['Answer whales communicate utilize sound waves complete long distances?']	yes_no
question-212_aug_1	['The capital city of United arab republic cost. ..']	entity
question-473_aug_2	"['The author "" Divine Comedy. ""']"	entity
question-141	Isn't it true that Vincent van Gogh was a post-impressionist painter?	yes_no
question-471_aug_3	Could artificial intelligence replace human roles in creative industries?	yes_no
question-453_aug_3	Name the inventor of the phone.	entity
question-421_aug_2	"[""Are greenhouse essential Earth ' s?""]"	yes_no
question-511_aug_2	['Alexander Graham discovered telephone earlier, have impacted technology development?']	yes_no
question-432_aug_2	"[""The Earth ' s rotation up, would shorter?""]"	yes_no
question-588_aug_1	['The capital urban center of India equal. ..']	entity
question-468_aug_2	"['Name philosopher "" The Social. ""']"	entity
question-038_aug_1	['The big sea on Earth is. ..']	entity
question-186_aug_3	What historical figure led the Haitian Revolution?	entity
question-382_aug_3	The capital of Brazil is...	entity
question-091_aug_2	['Could be historical migration patterns influenced of language families?']	yes_no
question-241_aug_3	Could quantum computing revolutionize data processing in the future?	yes_no
question-011	Isn't it true that the Nile is often considered the longest river in the world?	yes_no
question-357_aug_1	['The das kapital city of Commonwealth of australia be. ..']	entity
question-326_aug_2	['Does the pump approximately liters blood per minute?']	yes_no
question-052_aug_2	['The who famously crossed with elephants. ..']	entity
question-009_aug_3	Is the speed of light constant in a vacuum?	yes_no
question-322_aug_1	['The operation by which cells create energy in the presence of oxygen is call. ..']	entity
question-130	If the Earth had no moon, would tidal patterns differ significantly?	yes_no
question-082_aug_1	['Inclination trey instruments normally featured in a standard symphony orchestra.']	entity
question-324	Is the Mariana Trench the deepest part of the world's oceans?	yes_no
question-424_aug_3	Are there any active volcanoes on the Moon?	yes_no
question-237_aug_2	['It true that the Great Wall of is visible from with?']	yes_no
question-229_aug_1	['Identify the ancient city know for its hanging gardens, i of the Heptad Wonders of the Ancient World.']	entity
question-576_aug_2	"['Identify the known for "" Being Nothingness. ""']"	entity
question-015	Identify the ancient Greek philosopher who was the teacher of Aristotle.	entity
question-570_aug_2	['There any that lay eggs instead giving to young?']	yes_no
question-216	Is the speed of sound faster than the speed of light?	yes_no
question-290_aug_1	['Is information technology true that penguins are entirely found in the Southern Hemisphere?']	yes_no
question-388_aug_1	['Could renewable energy adoption importantly reduce spherical carbon emissions?']	yes_no
question-195_aug_1	['The ancient route use by merchants and traveller between Europe and Asia be called the. ..']	entity
question-297_aug_3	Does the ozone layer primarily absorb ultraviolet radiation from the Sun?	yes_no
question-272_aug_2	['Does the of relativity special general relativity?']	yes_no
question-089_aug_1	['Figure the largest hot desert on the planet.']	entity
question-517	Do spiders play a significant role in controlling insect populations?	yes_no
question-598	The largest organ in the human body is...	entity
question-196	Which Italian inventor improved the telescope and supported the heliocentric theory?	entity
question-469_aug_2	['Does water boil 100 ° atmospheric pressure?']	yes_no
question-289	Identify the scientist who proposed the three laws of motion.	entity
question-117_aug_3	Would it be possible that algorithms already shape our daily online interactions?	yes_no
question-352_aug_3	The biggest bone in the human body is...	entity
question-441_aug_3	Is the Big Bang theory supported by cosmic evidence of radiation?	yes_no
question-174_aug_2	['The SI unit current.']	entity
question-550	Does the Earth's core consist primarily of solid iron and nickel?	yes_no
question-157	Name a widely used programming language created in the 1990s.	entity
question-420	"Identify the composer of the opera ""The Magic Flute."""	entity
question-108_aug_2	"[""' t it true that the Peloponnesian War was?""]"	yes_no
question-351_aug_2	['Does methane gas contribute?']	yes_no
question-478	Name the ancient civilization that established the city of Athens.	entity
question-285_aug_1	"[""Is photosynthesis substantive for producing the oxygen we catch one's breath?""]"	yes_no
question-297_aug_1	['Do the ozone layer primarily absorb ultraviolet radiation from the Sun?']	yes_no
question-554	Will the melting of polar ice caps lead to significant sea-level rise?	yes_no
question-201_aug_3	Is Pluto still classified as a dwarf planet in our solar system?	yes_no
question-391	Does nitrogen gas make up the majority of Earth's atmosphere?	yes_no
question-579	Could advancements in renewable energy storage solve the intermittency issues of solar and wind power?	yes_no
question-541_aug_2	['Have all of been classified and scientists?']	yes_no
question-295_aug_2	['Is possible a solar occur during a moon?']	yes_no
question-526_aug_2	['Has the changed the way we access information?']	yes_no
question-074_aug_2	['Name an language significantly influenced multiple modern.']	entity
question-566_aug_3	Is the Great Reef Barrier threatened by ocean acidification?	yes_no
question-136_aug_2	['Antarctica mostly by?']	yes_no
question-217_aug_1	['The summons by which cells separate to shape two identical girl cubicle is called. ..']	entity
question-293_aug_1	['If mankind had no need for quietus, how might society and day after day routines change?']	yes_no
question-022_aug_2	['List three in Europe that the Euro as primary currency.']	entity
question-510_aug_1	['Has climate alteration led to more frequent and severe weather condition events?']	yes_no
question-143	Is the Gobi Desert located in Asia?	yes_no
question-496_aug_3	Could advances in renewable energy technology lead to energy independence in many countries?	yes_no
question-353_aug_1	['Could renewable push applied science completely replace fossil fuels by 2050?']	yes_no
question-422	The process by which cells produce energy in the absence of oxygen is called...	entity
question-067_aug_2	"['Is regarded the "" father of computing ""?']"	entity
question-006_aug_1	['Be information technology possible that the Great Wall of China cannot cost seen from space with the naked optic?']	yes_no
question-240_aug_2	['Smallest bone in the is. ..']	entity
question-296	"Name the element with the chemical symbol ""Na."""	entity
question-402	Name the largest planet in our solar system.	entity
question-089	Name the largest hot desert on the planet.	entity
question-418_aug_2	['Could advancements in personalized medicine?']	yes_no
question-588_aug_2 	['Capital city of. ..']	entity
question-132	Could it be possible that neural networks mimic some aspects of brain function?	yes_no
question-275_aug_2	['Is it true that lightning never same?']	yes_no
question-302_aug_3	Name the largest mammal in the ocean.	entity
question-425_aug_1	"['Name the philosopher who pen "" Existence and Clock time. ""']"	entity
question-494_aug_2	['Are essential for maintaining?']	yes_no
question-426_aug_3	Are electrons negatively charged particles?	yes_no
question-042_aug_2	['Assuming the a breathable, would there without spacesuits?']	yes_no
question-239_aug_1	['Does a solar occultation occur when the Moon passes between the Earthly concern and the Sunday?']	yes_no
question-334_aug_3	Is Mount Fuji the highest mountain in Japan?	yes_no
question-270	Is the Great Barrier Reef composed primarily of coral?	yes_no
question-338_aug_3	Could space tourism become a common practice in the coming decades?	yes_no
question-506_aug_1	['Will artificial intelligence information eventually surpass human intelligence in creativeness?']	yes_no
question-258_aug_2	['Process which water vapor turns water called. ..']	entity
question-106_aug_3	Would it be possible for some AI systems to outperform humans in certain cognitive tasks?	yes_no
question-286_aug_2	['The inventor the light.']	entity
question-240_aug_3	The smallest bone in the human body is...	entity
question-484_aug_3	Does carbon monoxide contribute to air pollution?	yes_no
question-414_aug_1	['If humans could photosynthesize, how would it impact our dietary needs?']	yes_no
question-442_aug_3	If humans had the ability to hibernate, how would this affect our energy consumption?	yes_no
question-376	Does the depletion of the ozone layer increase the risk of skin cancer in humans?	yes_no
question-334	Is Mount Fuji the highest mountain in Japan?	yes_no
question-342_aug_1	['The working capital urban center of Germany make up. ..']	entity
question-552_aug_2	['Some lizards regenerate their tails after losing them?']	yes_no
question-173_aug_3	The old commercial network linking China to the Mediterranean is called...	entity
question-104_aug_2	['If no press been invented, knowledge have quickly medieval Europe?']	yes_no
question-059_aug_3	The concept of the Turing machine, central to theoretical computing, was introduced by...	entity
question-326_aug_3	Does the human heart pump about 5 liters of blood per minute?	yes_no
question-329	If the Moon were significantly larger, would it affect Earth's tides more dramatically?	yes_no
question-248_aug_2	['Name the first on the Moon.']	entity
question-321	Does water vapor contribute to the greenhouse effect?	yes_no
question-410_aug_2	['Name the inventor of first.']	entity
question-013	Does deforestation contribute significantly to climate change?	yes_no
question-100_aug_1	['Could information technology be possible that the advent of the printing press accelerated the Protestant church Reformation ’ s facing pages?']	yes_no
question-172	Which country is associated with the tradition of Flamenco dancing?	entity
question-261	"Name the author of the play ""Romeo and Juliet."""	entity
question-364_aug_3	Is Mars the fourth planet of the Sun in our solar system?	yes_no
question-458_aug_2	['Name civilization the Hanging, one of the Seven Wonders of the Ancient.']	entity
question-101_aug_2	"[""Isn ' it true Everest located in Asia?""]"	yes_no
question-259	Could autonomous vehicles reduce traffic accidents caused by human error?	yes_no
question-082_aug_2	['List instruments featured in standard symphony.']	entity
question-139	Are the Andes Mountains located in South America?	yes_no
question-320	"Identify the philosopher who wrote ""Beyond Good and Evil."""	entity
question-018_aug_3	Is the Amazon rainforest located mainly in Brazil?	yes_no
question-374_aug_2	['Is Himalayas youngest range on Earth?']	yes_no
question-349_aug_2	['Is the Great of from without aid?']	yes_no
question-559	Had Johannes Gutenberg not invented the printing press, would information dissemination have been slower?	yes_no
question-140	If ancient trade routes had not existed, would cultural exchange have been slower?	yes_no
question-113	Isn't it true that Cleopatra was a member of the Ptolemaic Dynasty?	yes_no
question-532	Shall we adopt more sustainable agricultural practices to ensure food security?	yes_no
question-225	Is it true that dolphins are classified as mammals?	yes_no
question-042_aug_1	['Assuming the Synodic month had a breathable atmospheric state, would humans survive in that respect without spacesuit?']	yes_no
question-543_aug_2	['Had Tesla focused solely on electrical engineering, would contributions technology?']	yes_no
question-532_aug_3	Will we adopt more sustainable agricultural practices to ensure food security?	yes_no
question-326	Does the human heart pump approximately 5 liters of blood per minute?	yes_no
question-242_aug_1	['Be the Dead Ocean the salty body of water on Earthly concern?']	yes_no
question-388_aug_2	['Could energy adoption reduce carbon emissions?']	yes_no
question-406_aug_1	['Ar diamonds work nether high - pressure conditions deep within the Earth?']	yes_no
question-520_aug_3	Can humans survive without water for more than a week?	yes_no
question-039_aug_1	['Is it generally agreed that the World orbit around the Sunlight, rather than vice versa?']	yes_no
question-083_aug_1	['The Rosetta Harlan f. stone was crucial in decipher the written terminology of. ..']	entity
question-194	Which chemical element has the atomic number 79?	entity
question-574	Could artificial intelligence systems develop consciousness in the future?	yes_no
question-116_aug_2	"[""Isn ' it true that ceiling of the Chapel?""]"	yes_no
question-504	Can penguins fly despite being birds?	yes_no
question-347_aug_2	['The which cells produce gametes called. ..']	entity
question-343_aug_3	Is the Big Bang theory the most widely accepted explanation of the origin of the universe?	yes_no
question-016_aug_1	['Can we substantiate that Tokyo is one of the virtually populous urban areas globally?']	yes_no
question-004	If gravity ceased to exist, would objects still fall to the ground?	yes_no
question-337_aug_3	The process by which plants absorb water through their roots is called...	entity
question-468	"Name the philosopher who authored ""The Social Contract."""	entity
question-249_aug_2	['Does process of nuclear more energy than fission?']	yes_no
question-006	Is it possible that the Great Wall of China cannot be seen from space with the naked eye?	yes_no
question-417_aug_1	['The large organ inner the human eubstance is. ..']	entity
question-439_aug_3	Is the structure of prokaryotic cells simpler than that of eukaryotic cells?	yes_no
question-548	Shall we implement more stringent measures to protect endangered species?	yes_no
question-229	Identify the ancient city known for its hanging gardens, one of the Seven Wonders of the Ancient World.	entity
question-155_aug_2	"[""Renaissance artist ' The Last '?""]"	entity
question-543	Had Nikola Tesla focused solely on electrical engineering, would his contributions to technology have been different?	yes_no
question-243	"Name the artist who painted ""Starry Night."""	entity
question-100_aug_2	['Could it possible of the press the Protestant Reformation ’ s spread?']	yes_no
question-352_aug_2	['Largest the human is. ..']	entity
question-187_aug_3	The process of dividing atomic nuclei to release energy is known as...	entity
question-355_aug_1	"['Figure the writer of "" Moby - Dick. ""']"	entity
question-458_aug_3	Name the ancient civilization that built the hanging gardens, one of the seven wonders of the ancient world.	entity
question-081_aug_3	Isn't it true that Machu Picchu illustrates the sophisticated engineering of Inca civilization?	yes_no
question-258_aug_3	The process by which water vapour turns into liquid water is called...	entity
question-462_aug_3	Are dolphins considered mammals?	yes_no
question-340_aug_2	['Name the the electric bulb.']	entity
question-277	Does the Earth's core consist primarily of iron and nickel?	yes_no
question-021_aug_2	"['Shakespeare credited with "" ""?']"	yes_no
question-508_aug_3	Should schools incorporate more technology into their curricula?	yes_no
question-555_aug_2	['Adopting a plant - diet the environmental footprint individuals?']	yes_no
question-505_aug_2	['Could renewable energy replace fossil in the next?']	yes_no
question-315	Name the ancient civilization that built the city of Babylon.	entity
question-248_aug_3	Name the first person to walk on the Moon.	entity
question-359_aug_2	['If had sense of, how would affect life?']	yes_no
question-031_aug_2	['Do whales, mammals, air instead of like do?']	yes_no
question-005_aug_1	['Epithet the inventor who firstly patented the telephony.']	entity
question-425	"Name the philosopher who wrote ""Being and Time."""	entity
question-595	Are there any species of amphibians that can survive in arid environments?	yes_no
question-593_aug_2	['Process by cells to produce identical is called. ..']	entity
question-473_aug_3	"Identify the author of ""The Divine Comedy""."	entity
question-008_aug_2	['Could it be over 90% their with chimpanzees?']	yes_no
question-346_aug_3	Is Venus the hottest planet in our solar system?	yes_no
question-290_aug_2	['Is it that found in the Southern Hemisphere?']	yes_no
question-228	Is the Sahara Desert larger than the Arabian Desert?	yes_no
question-323_aug_2	['Autonomous drones be used in disaster relief?']	yes_no
question-190_aug_3	The literary character who meets a white whale named Moby Dick was created by...	entity
question-419_aug_1	['Ar koalas pouched mammal native to Australia?']	yes_no
question-313_aug_3	Is the theory of evolution supported by scientific evidence?	yes_no
question-067	"Who is generally regarded as the ""father of modern computing""?"	entity
question-547_aug_3	Does society have to change to adapt to the growing presence of artificial intelligence?	yes_no
question-025	The structure built to protect China’s northern borders centuries ago is called...	entity
question-212_aug_3	The capital of Egypt is...	entity
question-145	Isn't it true that Aristotle was a student of Plato?	yes_no
question-537	Could virtual reality replace traditional classroom learning methods?	yes_no
question-071_aug_2	['During the Apollo 11, who the first to set foot?']	entity
question-324_aug_1	"[""Be the Mariana Trench the deep portion of the world ' randomness oceans?""]"	yes_no
question-086	The primary official language spoken in Brazil is...	entity
question-219_aug_1	['Is Mount Kilimanjaro the mellow crown in Africa?']	yes_no
question-432_aug_1	"[""If the World ' s rotation sped upward, would days get brusk?""]"	yes_no
question-419_aug_2	['Koalas native to?']	yes_no
question-351_aug_3	Does methane contribute to global warming?	yes_no
question-303_aug_1	['Does photosynthesis occur in alga?']	yes_no
question-485	The process by which plants absorb sunlight to produce energy is called...	entity
question-513_aug_2	['May cost - effective enough to be the energy globally?']	yes_no
question-565_aug_1	['Do camels salt away water in their hump?']	yes_no
question-439_aug_1	['Are procaryotic cellular phone simpler in structure compared to eukaryotic cellphone?']	yes_no
question-335_aug_3	"Identify the composer of ""Symphony No. 5""."	entity
question-588_aug_3	The capital of India is...	entity
question-363	Could renewable energy storage solutions solve the intermittency problem of solar and wind power?	yes_no
question-050_aug_3	Is it not true that the invention of the printing press has greatly accelerated the dissemination of knowledge in Europe?	yes_no
question-339_aug_2	['Is River longer the Amazon River?']	yes_no
question-143_aug_1	['Is the Gobi desert Desert situate in Asia?']	yes_no
question-144_aug_2	['If the speed, would notice a significant change everyday?']	yes_no
question-544_aug_2	['Am able to contribute conservation efforts through actions?']	yes_no
question-246_aug_1	['The prominent keep structure on Earth is. ..']	entity
question-430_aug_1	"['Figure the writer of "" Crime and Punishment. ""']"	entity
question-303_aug_3	Does photosynthesis occur in algae?	yes_no
question-022_aug_3	List three European countries that do not use the euro as their main currency.	entity
question-365	Identify the scientist who is famous for the law of universal gravitation.	entity
question-504_aug_3	Can penguins fly even though they are birds?	yes_no
question-214_aug_1	['If homo could pass off underwater, would coastal city become more populated?']	yes_no
question-078	Is the Great Barrier Reef situated off the coast of Australia?	yes_no
question-028	Could the Industrial Revolution have occurred without the invention of the steam engine?	yes_no
question-471_aug_2	['Could artificial replace human creative industries?']	yes_no
question-526	Has the internet significantly changed the way we communicate and access information?	yes_no
question-042_aug_3	If the moon had a breathable atmosphere, would humans survive without space combinations?	yes_no
question-056	Identify the top five largest countries by land area.	entity
question-013_aug_3	Does deforestation make a significant contribution to climate change?	yes_no
question-303	Does photosynthesis occur in algae?	yes_no
question-040_aug_2	['Two European do share the Latin alphabet.']	entity
question-458_aug_1	['Figure the ancient civilisation that built the Hanging Gardens, one of the Septet Wonder of the Ancient World.']	entity
question-009_aug_1	['Make up the f number of light constant in a vacuity?']	yes_no
question-008	Could it be that humans share over 90% of their DNA with chimpanzees?	yes_no
question-227_aug_3	Could human colonization of Mars be possible in the next century?	yes_no
question-068_aug_3	If you assume a perfect vacuum, can't the sound spread?	yes_no
question-150_aug_3	Do dolphins have complex social behaviours?	yes_no
question-337	The process by which plants absorb water through their roots is called...	entity
question-048	If electric cars became the global standard, would carbon emissions from transportation decrease?	yes_no
question-507_aug_3	Would the elimination of taxes on renewable energy encourage more sustainable practices?	yes_no
question-107	Is the Great Barrier Reef situated off the coast of Australia?	yes_no
question-350	"Identify the philosopher known for the ""categorical imperative."""	entity
question-160_aug_3	The highest waterfall in the world is called...	entity
question-239	Does a solar eclipse occur when the Moon passes between the Earth and the Sun?	yes_no
question-214	If humans could breathe underwater, would coastal cities become more populated?	yes_no
question-182_aug_2	"[""Which French the ' Impression, Sunrise '?""]"	entity
question-383_aug_2	['Is string theory a leading candidate for physics?']	yes_no
question-494_aug_3	Are vitamins essential to maintaining good health?	yes_no
question-065_aug_2	"['The for the element gold "" Au ""?']"	yes_no
question-166_aug_2	['Which ancient Greek mathematician is his about triangles?']	entity
question-350_aug_1	"['Name the philosopher bang for the "" flat imperative. ""']"	entity
question-325_aug_2	['Name the scientist the periodic table.']	entity
question-512_aug_2	['Am able a language within six months with consistent?']	yes_no
question-346	Is Venus the hottest planet in our solar system?	yes_no
question-524	Should governments invest more in renewable energy research and development?	yes_no
question-233	Name the inventor of the World Wide Web.	entity
question-015_aug_3	Identify the ancient Greek philosopher who was Aristotle's teacher.	entity
question-381_aug_2	['Does body five senses?']	yes_no
question-495_aug_2	['The largest on. ..']	entity
question-277_aug_1	"[""Does the Worldly concern ' s pith comprise primarily of iron and nickel?""]"	yes_no
question-534	Does photosynthesis occur in all green plants?	yes_no
question-495_aug_3	The largest ocean on Earth is...	entity
question-002_aug_1	['The working capital city of Japan be. ..']	entity
question-297_aug_2	['The ozone absorb ultraviolet radiation from the?']	yes_no
question-596_aug_3	"Identify the philosopher who wrote ""The Prince."""	entity
question-276_aug_2	['The who the first practical telephone.']	entity
question-159_aug_1	['Which ancient civilization fabricate the great pyramid at El giza?']	entity
question-498_aug_1	"['Discover the philosopher who write "" The Prince. ""']"	entity
question-061	The earliest known civilization in the region of Mesopotamia was the...	entity
question-388_aug_3	Could the adoption of renewable energies significantly reduce global carbon emissions?	yes_no
question-093	When the Industrial Revolution began, which industry first underwent extensive mechanization?	entity
question-023_aug_1	['Does the possibility of theory of relativity originate from Albert Einstein?']	yes_no
question-319_aug_3	Is the Great Barrierway home to more than 1,500 species of fish?	yes_no
question-520_aug_1	['Can man survive without h2o for more than a week?']	yes_no
question-281	Name the planet in our solar system known for its extensive ring system.	entity
question-321_aug_1	['Doe pee vapor contribute to the greenhouse effect?']	yes_no
question-360	Name the ancient civilization that established the city of Rome.	entity
question-328_aug_2	['Quantum entanglement phenomenon particles remain connected of distance?']	yes_no
question-315_aug_2	['The ancient civilization that city of Babylon.']	entity
question-266_aug_3	Name the ancient civilization that built the pyramids in Teotihuacan.	entity
question-525_aug_1	['Get all dinosaur become extinct?']	yes_no
question-083_aug_2	['The Rosetta Stone in language of. ..']	entity
question-203_aug_1	['Does photosynthesis occur in both plant and sure bacteria?']	yes_no
question-451_aug_1	['Could artificial intelligence improve efficiency in renewable zip management?']	yes_no
question-111	If ancient philosophers had lacked writing, would their ideas have endured?	yes_no
question-043	"Which Renaissance figure is credited with painting ""The Last Supper""?"	entity
question-126	Could it be possible that genetic engineering can modify plant traits for better yields?	yes_no
question-205	Name the scientist who formulated the laws of motion and universal gravitation.	entity
question-292_aug_1	['Does the process of drying up crusade cooling of the environment?']	yes_no
question-053	Name three subatomic particles found within an atom’s structure.	entity
question-546	Might advancements in medicine eradicate certain types of cancer?	yes_no
question-069	The ancient Greek philosopher who taught Alexander the Great was...	entity
question-331_aug_3	Is it true that sound cannot go through the void?	yes_no
question-392_aug_2	['Largest human body is. ..']	entity
question-504_aug_2	['Penguins fly despite?']	yes_no
question-544_aug_1	['Master of arts I able to lend to environmental conservation efforts through with day by day actions?']	yes_no
question-275_aug_3	Is it true that lightning never strikes twice in the same place?	yes_no
question-184	Which programming paradigm emphasizes objects and classes?	entity
question-138	Could it be possible that the internet has reshaped global communication more than the telephone?	yes_no
question-100_aug_3	Would it be possible for the advent of printing to accelerate the spread of Protestant Reformations?	yes_no
question-066_aug_2	['During War II, British Prime Minister that uplifted morale?']	entity
question-133	Isn't it true that the Rosetta Stone helped decipher Egyptian hieroglyphs?	yes_no
question-081	Isn't it true that Machu Picchu exemplifies the sophisticated engineering of the Inca civilization?	yes_no
question-329_aug_3	If the Moon were significantly larger, would it have a more dramatic impact on the tides of the Earth?	yes_no
question-491_aug_1	['Is the Big Eruption theory the solitary account for the origin of the universe of discourse?']	yes_no
question-053_aug_3	Name three subatomic particles found in a structure of atoms.	entity
question-542	Has human activity contributed to the acceleration of climate change?	yes_no
question-140_aug_3	Had the old trade routes not existed, would cultural exchanges have been slower?	yes_no
question-454_aug_3	Are vitamins organic compounds necessary for various body functions?	yes_no
question-128_aug_3	Isn't it true that Confucius was an influential philosopher in ancient China?	yes_no
question-515_aug_1	['Must governing implement stricter environmental regulations to combat befoulment?']	yes_no
question-166	Which ancient Greek mathematician is known for his theorem about right triangles?	entity
question-249	Does the process of nuclear fusion release more energy than nuclear fission?	yes_no
question-244_aug_3	Does gravity affect the trajectory of light near massive objects?	yes_no
question-447	Are there any amphibians that can live entirely on land?	yes_no
question-337_aug_2	['The plants water through their is called. ..']	entity
question-087_aug_1	['Who proposed the general possibility of relativity, essentially altering our reason of infinite - prison term?']	entity
question-253_aug_3	Identify the mathematician who is known for his contribution to computation and analytical geometry.	entity
question-364_aug_1	['Be Blemish the fourth planet from the Sun in our solar scheme?']	yes_no
question-098	If photosynthesis ceased globally, would atmospheric oxygen levels eventually diminish?	yes_no
question-343_aug_1	['Is the Big Hit theory the most widely recognized explanation for the extraction of the cosmos?']	yes_no
question-069_aug_2	['The Greek who taught the Great. ..']	entity
question-046_aug_3	Identify the chemical element essential to breathing and make up about 21% of the Earth's atmosphere.	entity
question-386_aug_1	['Be Saturn known for have the to the highest degree all encompassing ring system among planet in our solar system?']	yes_no
question-407_aug_1	['The process by which plants exchange c dioxide into oxygen embody call. ..']	entity
question-103	Is the speed of light considered a universal constant in physics?	yes_no
question-435	The process by which plants absorb water through their roots is called...	entity
question-075	The mausoleum commissioned by Emperor Shah Jahan in India is known as the...	entity
question-578	The largest artery in the human body is...	entity
question-410_aug_3	Name the inventor of the first successful plane.	entity
question-385_aug_3	Name the ancient civilization that built the pyramids of Giza.	entity
